"0301";"   43";"5200486";" ";0.000;-62.00;408.00;0.00;4. 12. 2023;21
"0301";"   43";"5200487";" ";0.000;-104.00;693.00;0.00;4. 12. 2023;21
"0301";"   43";"5200488";" ";0.000;-136.00;912.00;0.00;4. 12. 2023;21
"0301";"   43";"5200490";" ";0.000;-65.00;652.00;0.00;4. 12. 2023;21
"0301";"   43";"5200493";" ";0.000;-101.00;667.00;0.00;4. 12. 2023;21
"0301";"   43";"5200494";" ";0.000;-207.00;1377.00;0.00;4. 12. 2023;21
"0301";"   43";"5200497";" ";0.000;-228.00;1528.00;0.00;4. 12. 2023;21
"0301";"   43";"5200498";" ";0.000;-68.00;450.00;0.00;4. 12. 2023;21
"0301";"   43";"5200502";" ";0.000;-67.00;676.00;0.00;4. 12. 2023;21
"0301";"   43";"5200503";" ";0.000;-199.00;1323.00;0.00;4. 12. 2023;21
"0301";"   43";"5200504";" ";0.000;-136.00;1352.00;0.00;4. 12. 2023;21
"0301";"   43";"5200505";" ";0.000;-287.00;1913.00;0.00;4. 12. 2023;21
"0301";"   43";"5200506";" ";0.000;-369.00;2459.00;0.00;4. 12. 2023;21
"0301";"   43";"5200507";" ";0.000;-369.00;2459.00;0.00;4. 12. 2023;21
"0301";"   43";"5200508";" ";0.000;-507.00;3383.00;0.00;4. 12. 2023;21
"0301";"   43";"5200509";" ";0.000;-507.00;3383.00;0.00;4. 12. 2023;21
"0301";"   43";"5200512";" ";0.000;-90.00;607.00;0.00;4. 12. 2023;21
"0301";"   43";"5200513";" ";0.000;-184.00;1223.00;0.00;4. 12. 2023;21
"0301";"   43";"5200514";" ";0.000;-228.00;1528.00;0.00;4. 12. 2023;21
"0301";"   43";"5200515";" ";0.000;-299.00;1992.00;0.00;4. 12. 2023;21
"0301";"   43";"5200516";" ";0.000;-461.00;3072.00;0.00;4. 12. 2023;21
"0301";"   43";"5200517";" ";0.000;-89.00;880.00;0.00;4. 12. 2023;21
"0301";"   43";"5200519";" ";0.000;-71.00;474.00;0.00;4. 12. 2023;21
"0301";"   43";"5200520";" ";0.000;-77.00;519.00;0.00;4. 12. 2023;21
"0301";"   43";"5200521";" ";0.000;-101.00;668.00;0.00;4. 12. 2023;21
"0301";"   43";"5200522";" ";0.000;-924.00;6158.00;0.00;4. 12. 2023;21
"0301";"   43";"5200523";" ";0.000;-855.00;5697.00;0.00;4. 12. 2023;21
"0301";"   43";"5200526";" ";0.000;-205.00;2058.00;0.00;4. 12. 2023;21
"0301";"   43";"5200527";" ";0.000;-266.00;2664.00;0.00;4. 12. 2023;21
"0301";"   43";"5200530";" ";0.000;-128.00;1279.00;0.00;4. 12. 2023;21
"0301";"   43";"5200531";" ";0.000;-182.00;1823.00;0.00;4. 12. 2023;21
"0301";"   43";"5200532";" ";0.000;-41.00;272.00;0.00;4. 12. 2023;21
"0301";"   43";"5200533";" ";0.000;-91.00;603.00;0.00;4. 12. 2023;21
"0301";"   43";"5200534";" ";0.000;-70.00;699.00;0.00;4. 12. 2023;21
"0301";"   43";"5200539";" ";0.000;-162.00;1621.00;0.00;4. 12. 2023;21
"0301";"   43";"5200540";" ";0.000;-218.00;2177.00;0.00;4. 12. 2023;21
"0301";"   43";"5200695";" ";0.000;-45.00;443.00;0.00;4. 12. 2023;21
"0301";"   43";"5200698";" ";0.000;-80.00;799.00;0.00;4. 12. 2023;21
"0301";"   43";"5200703";" ";0.000;-37.00;370.00;0.00;4. 12. 2023;21
"0301";"   43";"5200704";" ";0.000;-55.00;554.00;0.00;4. 12. 2023;21
"0301";"   43";"5200705";" ";0.000;-18.00;186.00;0.00;4. 12. 2023;21
"0301";"   43";"5200706";" ";0.000;-40.00;396.00;0.00;4. 12. 2023;21
"0301";"   43";"5200707";" ";0.000;-51.00;507.00;0.00;4. 12. 2023;21
"0301";"   43";"5200708";" ";0.000;-18.00;178.00;0.00;4. 12. 2023;21
"0301";"   43";"5200962";" ";0.000;4127.00;4990.00;0.00;4. 12. 2023;21
"0301";"   43";"5201305";" ";0.000;-39.00;384.00;0.00;4. 12. 2023;21
"0301";"   43";"5201306";" ";0.000;-75.00;754.00;0.00;4. 12. 2023;21
"0301";"   43";"5201338";" ";0.000;-1465.00;9766.00;0.00;4. 12. 2023;21
"0301";"   43";"5201340";" ";0.000;-1466.00;11586.00;0.00;4. 12. 2023;21
"0301";"   43";"5201362";" ";0.000;-137.00;2742.00;0.00;4. 12. 2023;21
"0301";"   43";"5201363";" ";0.000;-137.00;4562.00;0.00;4. 12. 2023;21
"0301";"   43";"5201364";" ";0.000;-152.00;3049.00;0.00;4. 12. 2023;21
"0301";"   43";"5201365";" ";0.000;-152.00;4869.00;0.00;4. 12. 2023;21
"0301";"   43";"5201367";" ";0.000;-152.00;3049.00;0.00;4. 12. 2023;21
"0301";"   43";"5201368";" ";0.000;-152.00;4869.00;0.00;4. 12. 2023;21
"0301";"   43";"5201438";" ";0.000;259.00;2995.00;0.00;4. 12. 2023;21
"0301";"   43";"5201439";" ";0.000;259.00;2995.00;0.00;4. 12. 2023;21
"0301";"   43";"5201442";" ";0.000;259.00;4815.00;0.00;4. 12. 2023;21
"0301";"   43";"5201594";" ";0.000;-297.00;2981.00;0.00;4. 12. 2023;21
"0301";"   43";"5201855";" ";0.000;-505.00;2347.00;0.00;4. 12. 2023;21
"0301";"   43";"5201856";" ";0.000;-1102.00;3470.00;0.00;4. 12. 2023;21
"0301";"   43";"5201867";" ";1.000;-113.00;2251.00;0.00;4. 12. 2023;21
"0301";"   43";"5201871";" ";0.000;-51.00;1009.00;0.00;4. 12. 2023;21
"0301";"   43";"5201872";" ";0.000;-25.00;488.00;0.00;4. 12. 2023;21
"0301";"   43";"5201873";" ";0.000;-1.00;35.00;0.00;4. 12. 2023;21
"0301";"   43";"5201874";" ";0.000;-27.00;541.00;0.00;4. 12. 2023;21
"0301";"   43";"5201875";" ";1.000;123.00;399.00;0.00;4. 12. 2023;21
"0301";"   43";"5201876";" ";0.000;-9.00;178.00;0.00;4. 12. 2023;21
"0301";"   43";"5201877";" ";0.000;-45.00;900.00;0.00;4. 12. 2023;21
"0301";"   43";"5201878";" ";0.000;-82.00;1637.00;0.00;4. 12. 2023;21
"0301";"   43";"5201879";" ";0.000;-74.00;1481.00;0.00;4. 12. 2023;21
"0301";"   43";"5201880";" ";0.000;-75.00;1500.00;0.00;4. 12. 2023;21
"0301";"   43";"5201883";" ";0.000;-41.00;814.00;0.00;4. 12. 2023;21
"0301";"   43";"5201884";" ";0.000;-45.00;900.00;0.00;4. 12. 2023;21
"0301";"   43";"5201885";" ";0.000;-163.00;3256.00;0.00;4. 12. 2023;21
"0301";"   43";"5201887";" ";0.000;364.00;859.00;0.00;4. 12. 2023;21
"0301";"   43";"5201889";" ";0.000;-51.00;1009.00;0.00;4. 12. 2023;21
"0301";"   43";"5201890";" ";0.000;-102.00;2027.00;0.00;4. 12. 2023;21
"0301";"   43";"5201891";" ";0.000;-37.00;750.00;0.00;4. 12. 2023;21
"0301";"   43";"5201892";" ";0.000;-52.00;1051.00;0.00;4. 12. 2023;21
"0301";"   43";"5201893";" ";0.000;-102.00;2027.00;0.00;4. 12. 2023;21
"0301";"   43";"5201895";" ";1.000;-37.00;750.00;0.00;4. 12. 2023;21
"0301";"   43";"5201896";" ";0.000;-99.00;1977.00;0.00;4. 12. 2023;21
"0301";"   43";"5201897";" ";0.000;-141.00;2837.00;0.00;4. 12. 2023;21
"0301";"   43";"5201899";" ";0.000;307.00;592.00;0.00;4. 12. 2023;21
"0301";"   43";"5201900";" ";0.000;-34.00;668.00;0.00;4. 12. 2023;21
"0301";"   43";"5201901";" ";0.000;34.00;80.00;0.00;4. 12. 2023;21
